time (cs),x_acceleration(g)
8,-0.0014810138382017612
10,-0.0012341781985014677
12,-0.0009873425588011742
14,-0.0009873425588011742
16,-0.0012341781985014677
18,-0.0012341781985014677
20,-0.0017278495943173766
22,-0.0014810138382017612
24,-0.0014810138382017612
26,-0.0014810138382017612
28,-0.0009873425588011742
30,-0.0019746851176023483
32,-0.0012341781985014677
34,-0.0014810138382017612
36,-0.0017278495943173766
38,-0.002221520757302642
40,-0.0012341781985014677
42,-0.0012341781985014677
44,-0.0007405069191008806
46,-0.0012341781985014677
48,-0.0017278495943173766
50,-0.0017278495943173766
52,-0.0017278495943173766
54,-0.0017278495943173766
56,-0.0012341781985014677
58,-0.0007405069191008806
60,-0.002221520757302642
62,-0.0009873425588011742
64,-0.0012341781985014677
66,-0.0014810138382017612
68,-0.0012341781985014677
70,-0.0017278495943173766
72,-0.0012341781985014677
74,-0.0012341781985014677
76,-0.0017278495943173766
78,-0.0014810138382017612
80,-0.0012341781985014677
82,-0.0017278495943173766
84,-0.0017278495943173766
86,-0.0014810138382017612
88,-0.0012341781985014677
90,-0.0014810138382017612
92,-0.0012341781985014677
94,-0.0012341781985014677
96,-0.0014810138382017612
98,-0.0017278495943173766
100,-0.0019746851176023483
102,-0.0014810138382017612
104,-0.0014810138382017612
106,-0.0014810138382017612
108,-0.0012341781985014677
110,-0.0014810138382017612
112,-0.0019746851176023483
114,-0.0019746851176023483
116,-0.0014810138382017612
118,-0.0014810138382017612
120,-0.0014810138382017612
122,-0.0014810138382017612
124,-0.0009873425588011742
126,-0.0017278495943173766
128,-0.0009873425588011742
130,-0.0007405069191008806
132,-0.0024683563970029354
134,-0.0019746851176023483
136,-0.0014810138382017612
138,-0.0012341781985014677
140,-0.0012341781985014677
142,-0.0014810138382017612
144,-0.0012341781985014677
146,-0.0017278495943173766
148,-0.0014810138382017612
150,-0.0017278495943173766
152,-0.0014810138382017612
154,-0.0012341781985014677
156,-0.0009873425588011742
158,-0.0019746851176023483
160,-0.0017278495943173766
162,-0.002221520757302642
164,-0.0019746851176023483
166,-0.0012341781985014677
168,-0.0019746851176023483
170,-0.0019746851176023483
172,-0.0017278495943173766
174,-0.0014810138382017612
176,-0.0017278495943173766
178,-0.0014810138382017612
180,-0.0014810138382017612
182,-0.0014810138382017612
184,-0.0019746851176023483
186,-0.002221520757302642
188,-0.0014810138382017612
190,-0.0017278495943173766
192,-0.0014810138382017612
194,-0.002221520757302642
196,-0.0017278495943173766
198,-0.0014810138382017612
200,-0.0017278495943173766
202,-0.002221520757302642
204,-0.0017278495943173766
206,-0.0017278495943173766
208,-0.0012341781985014677
210,-0.0017278495943173766
212,-0.0014810138382017612
214,-0.0014810138382017612
216,-0.0012341781985014677
218,-0.002715192036703229
220,-0.0014810138382017612
222,-0.0012341781985014677
224,-0.002221520757302642
226,-0.0014810138382017612
228,-0.0009873425588011742
230,-0.0012341781985014677
232,-0.0014810138382017612
234,-0.0024683563970029354
236,-0.0009873425588011742
238,-0.0014810138382017612
240,-0.0017278495943173766
242,-0.0012341781985014677
244,-0.002221520757302642
246,-0.0014810138382017612
248,-0.0012341781985014677
250,-0.0009873425588011742
252,-0.0007405069191008806
254,-0.0012341781985014677
256,-0.0014810138382017612
258,-0.0014810138382017612
260,-0.0012341781985014677
262,-0.0014810138382017612
264,-0.0014810138382017612
266,-0.0017278495943173766
268,-0.0012341781985014677
270,-0.0017278495943173766
272,-0.0024683563970029354
274,-0.0014810138382017612
276,-0.0009873425588011742
278,-0.0012341781985014677
280,-0.0017278495943173766
282,-0.0012341781985014677
284,-0.0019746851176023483
286,-0.0014810138382017612
288,-0.0012341781985014677
290,-0.0019746851176023483
292,-0.0017278495943173766
294,-0.0014810138382017612
296,-0.0012341781985014677
298,-0.0012341781985014677
300,-0.0014810138382017612
302,-0.0019746851176023483
304,-0.002221520757302642
306,-0.0009873425588011742
308,-0.0019746851176023483
310,-0.0012341781985014677
312,-0.002221520757302642
314,-0.0012341781985014677
316,-0.0017278495943173766
318,-0.0019746851176023483
320,-0.0014810138382017612
322,-0.0014810138382017612
324,-0.0017278495943173766
326,-0.0012341781985014677
328,-0.0019746851176023483
330,-0.0019746851176023483
332,-0.0012341781985014677
334,-0.0024683563970029354
336,-0.0012341781985014677
338,-0.0014810138382017612
340,-0.0017278495943173766
342,-0.0014810138382017612
344,-0.0012341781985014677
346,-0.0012341781985014677
348,-0.0014810138382017612
350,-0.0014810138382017612
352,-0.0009873425588011742
354,-0.0024683563970029354
356,-0.0029620276764035225
358,-0.0012341781985014677
360,-0.0012341781985014677
362,-0.0024683563970029354
364,-0.0014810138382017612
366,-0.0012341781985014677
368,-0.0012341781985014677
370,-0.0017278495943173766
372,-0.002221520757302642
374,-0.0014810138382017612
376,-0.0017278495943173766
378,-0.0019746851176023483
380,-0.0014810138382017612
382,-0.0012341781985014677
384,-0.0014810138382017612
386,-0.0012341781985014677
388,-0.0012341781985014677
390,-0.0014810138382017612
392,-0.0014810138382017612
394,-0.0017278495943173766
396,-0.0012341781985014677
398,-0.0012341781985014677
400,-0.0017278495943173766
2,-0.002221520757302642
4,-0.0014810138382017612
6,-0.0014810138382017612
8,-0.0014810138382017612
10,-0.0012341781985014677
12,-0.0012341781985014677
14,-0.0012341781985014677
16,-0.0017278495943173766
18,-0.0019746851176023483
20,-0.002221520757302642
22,-0.0012341781985014677
24,-0.0017278495943173766
26,-0.0017278495943173766
28,-0.0017278495943173766
30,-0.0019746851176023483
32,-0.0012341781985014677
34,-0.0017278495943173766
36,-0.0014810138382017612
38,-0.0012341781985014677
40,-0.0017278495943173766
42,-0.0019746851176023483
44,-0.0012341781985014677
46,-0.002715192036703229
48,-0.0012341781985014677
50,-0.0009873425588011742
52,-0.0009873425588011742
54,-0.0017278495943173766
56,-0.0014810138382017612
58,-0.0009873425588011742
60,-0.0012341781985014677
62,-0.0017278495943173766
64,-0.0017278495943173766
66,-0.0017278495943173766
68,-0.0017278495943173766
70,-0.0014810138382017612
72,-0.0019746851176023483
74,-0.0014810138382017612
76,-0.0012341781985014677
78,-0.0012341781985014677
80,-0.0019746851176023483
82,-0.0012341781985014677
84,-0.0017278495943173766
86,-0.0014810138382017612
88,-0.0012341781985014677
90,-0.0012341781985014677
92,-0.0017278495943173766
94,-0.0009873425588011742
96,-0.0014810138382017612
98,-0.0009873425588011742
100,-0.0019746851176023483
102,-0.0017278495943173766
104,-0.0009873425588011742
106,-0.0019746851176023483
108,-0.0012341781985014677
110,-0.002221520757302642
112,-0.0012341781985014677
114,-0.0019746851176023483
116,-0.0014810138382017612
118,-0.0012341781985014677
120,-0.0024683563970029354
122,-0.0014810138382017612
124,-0.0012341781985014677
126,-0.0009873425588011742
128,-0.0012341781985014677
130,-0.0017278495943173766
132,-0.0019746851176023483
134,-0.0012341781985014677
136,-0.0014810138382017612
138,-0.0012341781985014677
140,-0.0019746851176023483
142,-0.0014810138382017612
144,-0.0014810138382017612
146,-0.0012341781985014677
148,-0.002715192036703229
150,-0.0017278495943173766
152,-0.0014810138382017612
154,-0.0014810138382017612
156,-0.0014810138382017612
158,-0.0014810138382017612
160,-0.0014810138382017612
162,-0.0014810138382017612
164,-0.0017278495943173766
166,-0.0017278495943173766
168,-0.0012341781985014677
170,-0.0014810138382017612
172,-0.0024683563970029354
174,-0.0014810138382017612
176,-0.0017278495943173766
178,-0.002221520757302642
180,-0.0014810138382017612
182,-0.0017278495943173766
184,-0.0012341781985014677
186,-0.0014810138382017612
188,-0.0024683563970029354
190,-0.0009873425588011742
192,-0.0012341781985014677
194,-0.0017278495943173766
196,-0.0019746851176023483
198,-0.0012341781985014677
200,-0.0019746851176023483
202,-0.0014810138382017612
204,-0.0014810138382017612
206,-0.0017278495943173766
208,-0.0012341781985014677
210,-0.0012341781985014677
212,-0.0007405069191008806
214,-0.0012341781985014677
216,-0.0017278495943173766
218,-0.0012341781985014677
220,-0.0012341781985014677
222,-0.0017278495943173766
224,-0.0024683563970029354
226,-0.0017278495943173766
228,-0.0009873425588011742
230,-0.0014810138382017612
232,-0.002715192036703229
234,-0.0009873425588011742
236,-0.0017278495943173766
238,-0.0017278495943173766
240,-0.0019746851176023483
242,-0.0012341781985014677
244,-0.0019746851176023483
246,-0.0017278495943173766
248,-0.0012341781985014677
250,-0.0012341781985014677
252,-0.0014810138382017612
254,-0.0014810138382017612
256,-0.0012341781985014677
258,-0.0012341781985014677
260,-0.002221520757302642
262,-0.0017278495943173766
264,-0.002221520757302642
266,-0.0012341781985014677
268,-0.0014810138382017612
270,-0.0014810138382017612
272,-0.003208863316103816
274,-0.0009873425588011742
276,-0.0017278495943173766
278,-0.0019746851176023483
280,-0.0017278495943173766
282,-0.0017278495943173766
284,-0.0017278495943173766
286,-0.0017278495943173766
288,-0.0019746851176023483
290,-0.0014810138382017612
292,-0.0014810138382017612
294,-0.0019746851176023483
296,-0.0019746851176023483
298,-0.0007405069191008806
300,-0.0012341781985014677
302,-0.0012341781985014677
304,-0.0009873425588011742
306,-0.0017278495943173766
308,-0.0014810138382017612
310,-0.0017278495943173766
312,-0.0014810138382017612
314,-0.0012341781985014677
316,-0.0014810138382017612
318,-0.0012341781985014677
320,-0.0017278495943173766
322,-0.0009873425588011742
324,-0.0012341781985014677
326,-0.0017278495943173766
328,-0.0017278495943173766
330,-0.0012341781985014677
332,-0.0009873425588011742
334,-0.0009873425588011742
336,-0.0017278495943173766
338,-0.002221520757302642
340,-0.0009873425588011742
342,-0.002221520757302642
344,-0.0014810138382017612
346,-0.0012341781985014677
348,-0.0014810138382017612
350,-0.0012341781985014677
352,-0.0012341781985014677
354,-0.0017278495943173766
356,-0.0014810138382017612
358,-0.0014810138382017612
360,-0.0014810138382017612
362,-0.0017278495943173766
364,-0.0017278495943173766
366,-0.0019746851176023483
368,-0.0029620276764035225
370,-0.0019746851176023483
372,-0.0019746851176023483
374,-0.0019746851176023483
376,-0.0009873425588011742
378,-0.0012341781985014677
380,-0.0017278495943173766
382,-0.0012341781985014677
384,-0.0014810138382017612
386,-0.0017278495943173766
388,-0.0019746851176023483
390,-0.0014810138382017612
392,-0.0007405069191008806
394,-0.0017278495943173766
396,-0.0009873425588011742
398,-0.002715192036703229
400,-0.0024683563970029354
2,-0.0012341781985014677
4,-0.0014810138382017612
6,-0.0017278495943173766
8,-0.0012341781985014677
10,-0.0014810138382017612
12,-0.0019746851176023483
14,-0.0014810138382017612
16,-0.0024683563970029354
18,-0.0017278495943173766
20,-0.0017278495943173766
22,-0.0009873425588011742
24,-0.0014810138382017612
26,-0.0017278495943173766
28,-0.0019746851176023483
30,-0.0014810138382017612
32,-0.0014810138382017612
34,-0.0019746851176023483
36,-0.0017278495943173766
38,-0.0014810138382017612
40,-0.0019746851176023483
42,-0.0017278495943173766
44,-0.0024683563970029354
46,-0.0012341781985014677
48,-0.0014810138382017612
50,-0.0012341781985014677
52,-0.0012341781985014677
54,-0.0009873425588011742
56,-0.0014810138382017612
58,-0.0019746851176023483
60,-0.0009873425588011742
62,-0.0014810138382017612
64,-0.0012341781985014677
66,-0.002221520757302642
68,-0.0017278495943173766
70,-0.0017278495943173766
72,-0.002221520757302642
74,-0.0017278495943173766
76,-0.0014810138382017612
78,-0.0019746851176023483
80,-0.0019746851176023483
82,-0.0017278495943173766
84,-0.0014810138382017612
86,-0.0019746851176023483
88,-0.0014810138382017612
90,-0.0012341781985014677
92,-0.0012341781985014677
94,-0.0014810138382017612
96,-0.0012341781985014677
98,-0.0012341781985014677
100,-0.0009873425588011742
102,-0.0014810138382017612
104,-0.0017278495943173766
106,-0.0012341781985014677
108,-0.0004936712794005871
110,-0.0014810138382017612
112,-0.00024683563970029354
114,-0.0014810138382017612
116,-0.0014810138382017612
118,-0.0009873425588011742
120,-0.0014810138382017612
122,-0.0014810138382017612
124,-0.0019746851176023483
126,-0.0019746851176023483
128,-0.0017278495943173766
130,-0.0014810138382017612
132,-0.0014810138382017612
134,-0.0012341781985014677
136,-0.0014810138382017612
138,-0.0014810138382017612
140,-0.0012341781985014677
142,-0.0012341781985014677
144,-0.0009873425588011742
146,-0.002221520757302642
148,-0.0009873425588011742
150,-0.0017278495943173766
152,-0.0009873425588011742
154,-0.002221520757302642
156,-0.0019746851176023483
158,-0.0009873425588011742
160,-0.0012341781985014677
162,-0.0012341781985014677
164,-0.0017278495943173766
166,-0.0014810138382017612
168,-0.0019746851176023483
170,-0.0012341781985014677
172,-0.0012341781985014677
174,-0.0014810138382017612
176,-0.0014810138382017612
178,-0.0017278495943173766
180,-0.0014810138382017612
182,-0.0009873425588011742
184,-0.0014810138382017612
186,-0.0014810138382017612
188,-0.0009873425588011742
190,-0.0014810138382017612
192,-0.0009873425588011742
194,-0.0012341781985014677
196,-0.0014810138382017612
198,-0.0014810138382017612
200,-0.0014810138382017612
202,-0.0014810138382017612
204,-0.0017278495943173766
206,-0.0014810138382017612
208,-0.0017278495943173766
210,-0.0012341781985014677
212,-0.0012341781985014677
214,-0.0017278495943173766
216,-0.0019746851176023483
218,-0.0012341781985014677
220,-0.0012341781985014677
222,-0.0019746851176023483
224,-0.0014810138382017612
226,-0.0024683563970029354
228,-0.0012341781985014677
230,-0.0012341781985014677
232,-0.002221520757302642
234,-0.0012341781985014677
236,-0.0019746851176023483
238,-0.002715192036703229
240,-0.0012341781985014677
242,-0.0009873425588011742
244,-0.0014810138382017612
246,-0.002715192036703229
248,-0.0019746851176023483
250,-0.0009873425588011742
252,-0.0009873425588011742
254,-0.0017278495943173766
256,-0.0007405069191008806
258,-0.0014810138382017612
260,-0.0019746851176023483
262,-0.0014810138382017612
264,-0.0019746851176023483
266,-0.0009873425588011742
268,-0.0014810138382017612
270,-0.0017278495943173766
272,-0.0014810138382017612
274,-0.0009873425588011742
276,-0.002221520757302642
278,-0.0024683563970029354
280,-0.0009873425588011742
282,-0.0012341781985014677
284,-0.0019746851176023483
286,-0.0024683563970029354
288,-0.0014810138382017612
290,-0.0012341781985014677
292,-0.0024683563970029354
294,-0.0012341781985014677
296,-0.0014810138382017612
298,-0.0012341781985014677
300,-0.0019746851176023483
302,-0.0012341781985014677
304,-0.0012341781985014677
306,-0.0012341781985014677
308,-0.002221520757302642
310,-0.0012341781985014677
312,-0.0009873425588011742
314,-0.0009873425588011742
316,-0.0024683563970029354
318,-0.0007405069191008806
320,-0.0009873425588011742
322,-0.0017278495943173766
324,-0.002221520757302642
326,-0.002221520757302642
328,-0.0007405069191008806
330,-0.002221520757302642
332,-0.0019746851176023483
334,-0.0007405069191008806
336,-0.0014810138382017612
338,-0.002221520757302642
340,-0.002221520757302642
342,-0.0012341781985014677
344,-0.0012341781985014677
346,-0.002221520757302642
348,-0.0012341781985014677
350,-0.0012341781985014677
352,-0.0012341781985014677
354,-0.002221520757302642
356,-0.0014810138382017612
358,-0.0009873425588011742
360,-0.0024683563970029354
362,-0.002221520757302642
364,-0.0014810138382017612
366,-0.0009873425588011742
368,-0.0014810138382017612
370,-0.0024683563970029354
372,-0.0014810138382017612
374,-0.0012341781985014677
376,-0.0014810138382017612
378,-0.0014810138382017612
380,-0.0017278495943173766
382,-0.0012341781985014677
384,-0.002221520757302642
386,-0.0014810138382017612
388,-0.0014810138382017612
390,-0.0009873425588011742
392,-0.0014810138382017612
394,-0.0014810138382017612
396,-0.0017278495943173766
398,-0.0019746851176023483
400,-0.0014810138382017612
2,-0.0012341781985014677
4,-0.0012341781985014677
6,-0.0024683563970029354
8,-0.0012341781985014677
10,-0.0014810138382017612
12,-0.0024683563970029354
14,-0.0029620276764035225
16,-0.0017278495943173766
18,-0.0012341781985014677
20,-0.0019746851176023483
22,-0.0019746851176023483
24,-0.0017278495943173766
26,-0.0014810138382017612
28,-0.002221520757302642
30,-0.0012341781985014677
32,-0.0007405069191008806
34,-0.0014810138382017612
36,-0.0019746851176023483
38,-0.0014810138382017612
40,-0.0012341781985014677
42,-0.0017278495943173766
44,-0.0017278495943173766
46,-0.0012341781985014677
48,-0.0012341781985014677
50,-0.0024683563970029354
52,-0.0014810138382017612
54,-0.0009873425588011742
56,-0.0014810138382017612
58,-0.0014810138382017612
60,-0.0014810138382017612
62,-0.0012341781985014677
64,-0.002221520757302642
66,-0.0014810138382017612
68,-0.002221520757302642
70,-0.0012341781985014677
72,-0.0017278495943173766
74,-0.0019746851176023483
76,-0.0012341781985014677
78,-0.0014810138382017612
80,-0.0012341781985014677
82,-0.0019746851176023483
84,-0.0017278495943173766
86,-0.0014810138382017612
88,-0.0014810138382017612
90,-0.0012341781985014677
92,-0.0009873425588011742
94,-0.0029620276764035225
96,-0.0017278495943173766
98,-0.0012341781985014677
100,-0.0012341781985014677
102,-0.0012341781985014677
104,-0.0012341781985014677
106,-0.0017278495943173766
108,-0.0012341781985014677
110,-0.0012341781985014677
112,-0.002221520757302642
114,-0.0019746851176023483
116,-0.0014810138382017612
118,-0.0012341781985014677
120,-0.0017278495943173766
122,-0.002221520757302642
124,-0.002221520757302642
126,-0.002221520757302642
128,-0.0012341781985014677
130,-0.0012341781985014677
132,-0.002221520757302642
134,-0.0017278495943173766
136,-0.0014810138382017612
138,-0.0012341781985014677
140,-0.0012341781985014677
142,-0.002715192036703229
144,-0.0014810138382017612
146,-0.0009873425588011742
148,-0.0009873425588011742
150,-0.0017278495943173766
152,-0.0014810138382017612
154,-0.0017278495943173766
156,-0.0014810138382017612
158,-0.002221520757302642
160,-0.0014810138382017612
162,-0.0014810138382017612
164,-0.0017278495943173766
166,-0.0024683563970029354
168,-0.0012341781985014677
170,-0.0017278495943173766
172,-0.0017278495943173766
174,-0.0014810138382017612
176,-0.0007405069191008806
178,-0.0007405069191008806
180,-0.002221520757302642
182,-0.0012341781985014677
184,-0.0019746851176023483
186,-0.0024683563970029354
188,-0.0012341781985014677
190,-0.0007405069191008806
192,-0.0012341781985014677
194,-0.002221520757302642
196,-0.002221520757302642
198,-0.0014810138382017612
200,-0.0017278495943173766
202,-0.0019746851176023483
204,-0.0014810138382017612
206,-0.0012341781985014677
208,-0.0017278495943173766
210,-0.0019746851176023483
212,-0.0017278495943173766
214,-0.0009873425588011742
216,-0.0019746851176023483
218,-0.0019746851176023483
220,-0.0014810138382017612
222,-0.0012341781985014677
224,-0.0009873425588011742
226,-0.002715192036703229
228,-0.0009873425588011742
230,-0.0014810138382017612
232,-0.0019746851176023483
234,-0.0024683563970029354
236,-0.0007405069191008806
238,-0.0012341781985014677
240,-0.0017278495943173766
242,-0.0012341781985014677
244,-0.0014810138382017612
246,-0.0017278495943173766
248,-0.0024683563970029354
250,-0.002221520757302642
252,-0.0009873425588011742
254,-0.0014810138382017612
256,-0.002221520757302642
258,-0.0014810138382017612
260,-0.0009873425588011742
262,-0.0017278495943173766
264,-0.0017278495943173766
266,-0.0019746851176023483
268,-0.0007405069191008806
270,-0.002221520757302642
272,-0.0024683563970029354
274,-0.0017278495943173766
276,-0.0009873425588011742
278,-0.0019746851176023483
280,-0.0014810138382017612
282,-0.0019746851176023483
284,-0.0014810138382017612
286,-0.0014810138382017612
288,-0.0017278495943173766
290,-0.0012341781985014677
292,-0.0014810138382017612
294,-0.0014810138382017612
296,-0.0019746851176023483
298,-0.0012341781985014677
300,-0.0012341781985014677
302,-0.0024683563970029354
304,-0.0012341781985014677
306,-0.0007405069191008806
308,-0.0019746851176023483
310,-0.0009873425588011742
312,-0.0012341781985014677
314,-0.0009873425588011742
316,-0.0019746851176023483
318,-0.0009873425588011742
320,-0.0019746851176023483
322,-0.0012341781985014677
324,-0.002715192036703229
326,-0.0017278495943173766
328,-0.0009873425588011742
330,-0.002221520757302642
332,-0.0019746851176023483
334,-0.0017278495943173766
336,-0.0004936712794005871
338,-0.0019746851176023483
340,-0.0017278495943173766
342,-0.0017278495943173766
344,-0.0012341781985014677
346,-0.0017278495943173766
348,-0.0029620276764035225
350,-0.0014810138382017612
352,-0.0012341781985014677
354,-0.0019746851176023483
356,-0.0014810138382017612
358,-0.0014810138382017612
360,-0.0014810138382017612
362,-0.0019746851176023483
364,-0.0012341781985014677
366,-0.0009873425588011742
368,-0.0019746851176023483
370,-0.0019746851176023483
372,-0.0019746851176023483
374,-0.0012341781985014677
376,-0.002221520757302642
378,-0.0014810138382017612
380,-0.0017278495943173766
382,-0.0014810138382017612
384,-0.0012341781985014677
386,-0.0019746851176023483
388,-0.0014810138382017612
390,-0.0017278495943173766
392,-0.0017278495943173766
394,-0.0019746851176023483
396,-0.0012341781985014677
398,-0.0012341781985014677
400,-0.0017278495943173766
2,-0.0014810138382017612
4,-0.0012341781985014677
6,-0.0009873425588011742
8,-0.0012341781985014677
10,-0.0017278495943173766
12,-0.0014810138382017612
14,-0.0017278495943173766
16,-0.0017278495943173766
18,-0.0014810138382017612
20,-0.0017278495943173766
22,-0.0017278495943173766
24,-0.0019746851176023483
26,-0.0009873425588011742
28,-0.0019746851176023483
30,-0.0009873425588011742
32,-0.0009873425588011742
34,-0.0019746851176023483
36,-0.0012341781985014677
38,-0.0017278495943173766
40,-0.0012341781985014677
42,-0.0019746851176023483
44,-0.0017278495943173766
46,-0.0012341781985014677
48,-0.0014810138382017612
50,-0.0017278495943173766
52,-0.0009873425588011742
54,-0.0017278495943173766
56,-0.0014810138382017612
58,-0.0017278495943173766
60,-0.0012341781985014677
62,-0.0009873425588011742
64,-0.0024683563970029354
66,-0.0024683563970029354
68,-0.0012341781985014677
70,-0.0012341781985014677
72,-0.0012341781985014677
74,-0.0014810138382017612
76,-0.0017278495943173766
78,-0.002221520757302642
80,-0.0014810138382017612
82,-0.002221520757302642
84,-0.0012341781985014677
86,-0.002221520757302642
88,-0.0017278495943173766
90,-0.0012341781985014677
92,-0.0014810138382017612
94,-0.0014810138382017612
96,-0.0017278495943173766
98,-0.0014810138382017612
100,-0.0017278495943173766
102,-0.0014810138382017612
104,-0.0014810138382017612
106,-0.0009873425588011742
108,-0.0024683563970029354
110,-0.0012341781985014677
112,-0.0014810138382017612
114,-0.0024683563970029354
116,-0.0017278495943173766
118,-0.0014810138382017612
120,-0.0014810138382017612
122,-0.0012341781985014677
124,-0.0017278495943173766
126,-0.0012341781985014677
128,-0.0012341781985014677
130,-0.0017278495943173766
132,-0.0012341781985014677
134,-0.0014810138382017612
136,-0.0012341781985014677
138,-0.0014810138382017612
140,-0.0014810138382017612
142,-0.0009873425588011742
144,-0.0019746851176023483
146,-0.0019746851176023483
148,-0.0017278495943173766
150,-0.0009873425588011742
152,-0.0012341781985014677
154,-0.002221520757302642
156,-0.0007405069191008806
158,-0.0004936712794005871
160,-0.0019746851176023483
162,-0.0017278495943173766
164,-0.0017278495943173766
166,-0.0012341781985014677
168,-0.0014810138382017612
170,-0.002715192036703229
172,-0.0012341781985014677
174,-0.0014810138382017612
176,-0.0017278495943173766
178,-0.0009873425588011742
180,-0.0019746851176023483
182,-0.0012341781985014677
184,-0.0019746851176023483
186,-0.0017278495943173766
188,-0.0009873425588011742
190,-0.002221520757302642
192,-0.0017278495943173766
194,-0.0017278495943173766
196,-0.0007405069191008806
198,-0.0014810138382017612
200,-0.0019746851176023483
202,-0.0014810138382017612
204,-0.0014810138382017612
206,-0.0017278495943173766
208,-0.0024683563970029354
210,-0.0012341781985014677
212,-0.0024683563970029354
214,-0.002715192036703229
216,-0.0017278495943173766
218,-0.0007405069191008806
220,-0.0019746851176023483
222,-0.0024683563970029354
224,-0.0014810138382017612
226,-0.0014810138382017612
228,-0.0019746851176023483
230,-0.0014810138382017612
232,-0.0012341781985014677
234,-0.0014810138382017612
236,-0.0017278495943173766
238,-0.0017278495943173766
240,-0.0017278495943173766
242,-0.0012341781985014677
244,-0.0029620276764035225
246,-0.0017278495943173766
248,-0.0012341781985014677
250,-0.0014810138382017612
252,-0.002221520757302642
254,-0.0014810138382017612
256,-0.0012341781985014677
258,-0.0014810138382017612
260,-0.0012341781985014677
262,-0.0014810138382017612
264,-0.0014810138382017612
266,-0.0017278495943173766
268,-0.0019746851176023483
270,-0.0017278495943173766
272,-0.0012341781985014677
274,-0.0014810138382017612
276,-0.0014810138382017612
278,-0.0014810138382017612
280,-0.0012341781985014677
282,-0.0012341781985014677
284,-0.0009873425588011742
286,-0.0014810138382017612
288,-0.002221520757302642
290,-0.0017278495943173766
292,-0.0012341781985014677
294,-0.002715192036703229
296,-0.0017278495943173766
298,-0.0012341781985014677
300,-0.0014810138382017612
302,-0.0017278495943173766
304,-0.0017278495943173766
306,-0.0014810138382017612
308,-0.0012341781985014677
310,-0.0014810138382017612
312,-0.0024683563970029354
314,-0.0012341781985014677
316,-0.0019746851176023483
318,-0.0017278495943173766
320,-0.0017278495943173766
322,-0.0019746851176023483
324,-0.0017278495943173766
326,-0.0012341781985014677
328,-0.0009873425588011742
330,-0.0019746851176023483
332,-0.0014810138382017612
334,-0.0019746851176023483
336,-0.0012341781985014677
338,-0.0014810138382017612
340,-0.0017278495943173766
342,-0.0017278495943173766
344,-0.0017278495943173766
346,-0.0014810138382017612
348,-0.0012341781985014677
350,-0.0014810138382017612
352,-0.0019746851176023483
354,-0.0012341781985014677
356,-0.0012341781985014677
358,-0.0014810138382017612
360,-0.0019746851176023483
362,-0.0014810138382017612
364,-0.0024683563970029354
366,-0.0012341781985014677
368,-0.0012341781985014677
370,-0.0017278495943173766
372,-0.0019746851176023483
374,-0.0017278495943173766
376,-0.0009873425588011742
378,-0.0014810138382017612
380,-0.0012341781985014677
382,-0.0012341781985014677
384,-0.002221520757302642
386,-0.0024683563970029354
388,-0.0012341781985014677
390,-0.0017278495943173766
392,-0.0019746851176023483
394,-0.0014810138382017612
396,-0.002221520757302642
398,-0.0012341781985014677
400,-0.002715192036703229
2,-0.0014810138382017612
4,-0.0014810138382017612
6,-0.0012341781985014677
8,-0.0019746851176023483
10,-0.0017278495943173766
12,-0.0012341781985014677
14,-0.0017278495943173766
16,-0.0024683563970029354
18,-0.0017278495943173766
20,-0.0012341781985014677
22,-0.0017278495943173766
24,-0.002221520757302642
26,-0.0009873425588011742
28,-0.0017278495943173766
30,-0.0014810138382017612
32,-0.0014810138382017612
34,-0.0014810138382017612
36,-0.0024683563970029354
38,-0.0017278495943173766
40,-0.0019746851176023483
42,-0.0012341781985014677
44,-0.0017278495943173766
46,-0.002221520757302642
48,-0.002221520757302642
50,-0.002221520757302642
52,-0.002221520757302642
54,-0.0014810138382017612
56,-0.0014810138382017612
58,-0.0014810138382017612
60,-0.0014810138382017612
62,-0.0009873425588011742
64,-0.0014810138382017612
66,-0.0019746851176023483
68,-0.0014810138382017612
70,-0.0017278495943173766
72,-0.002715192036703229
74,-0.002221520757302642
76,-0.0012341781985014677
78,-0.0012341781985014677
80,-0.0012341781985014677
82,-0.0009873425588011742
84,-0.0012341781985014677
86,-0.0012341781985014677
88,-0.0014810138382017612
90,-0.002221520757302642
92,-0.0019746851176023483
94,-0.0017278495943173766
96,-0.002221520757302642
98,-0.0014810138382017612
100,-0.0017278495943173766
102,-0.0009873425588011742
104,-0.0019746851176023483
106,-0.0017278495943173766
108,-0.0014810138382017612
110,-0.0014810138382017612
112,-0.0012341781985014677
114,-0.0017278495943173766
116,-0.002221520757302642
118,-0.0014810138382017612
120,-0.0012341781985014677
122,-0.0017278495943173766
124,-0.002715192036703229
126,-0.0007405069191008806
128,-0.0012341781985014677
130,-0.0017278495943173766
132,-0.0014810138382017612
134,-0.0017278495943173766
136,-0.0017278495943173766
138,-0.0012341781985014677
140,-0.0019746851176023483
142,-0.0017278495943173766
144,-0.0009873425588011742
146,-0.0014810138382017612
148,-0.0014810138382017612
150,-0.0014810138382017612
152,-0.0009873425588011742
154,-0.0017278495943173766
156,-0.0019746851176023483
158,-0.0014810138382017612
160,-0.0019746851176023483
162,-0.0012341781985014677
164,-0.002221520757302642
166,-0.0017278495943173766
168,-0.0014810138382017612
170,-0.0012341781985014677
